survey_id,location,site_code,site_name,latitude,longitude,survey_year,taxon,survey_mean,RLS_category,survey_date,number
812330602,Jervis Bay,JBMP-S8,Plantation Point North,-35.07022,150.69838,2012,Ecklonia radiata,74,NA,9/05/2012,0
812330603,Jervis Bay,JBMP-S8,Plantation Point North,-35.07022,150.69838,2012,Ecklonia radiata,70.4,NA,9/05/2012,0.26
812330604,Jervis Bay,JBMP-S8,Plantation Point North,-35.07022,150.69838,2012,Ecklonia radiata,32.4,NA,9/05/2012,0.44
812330111,Jervis Bay,JBMP-S8,Plantation Point North,-35.07022,150.69838,2017,Ecklonia radiata,25.2,NA,17/05/2017,0.32
812330112,Jervis Bay,JBMP-S8,Plantation Point North,-35.07022,150.69838,2017,Ecklonia radiata,17.2,NA,17/05/2017,0.46
812330113,Jervis Bay,JBMP-S8,Plantation Point North,-35.07022,150.69838,2017,Ecklonia radiata,26.4,NA,17/05/2017,0.74
812330114,Jervis Bay,JBMP-S8,Plantation Point North,-35.07022,150.69838,2017,Ecklonia radiata,62,NA,17/05/2017,0.44
812310911,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2001,Ecklonia radiata,74,NA,6/06/2001,1.14
812310912,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2001,Ecklonia radiata,77.6,NA,6/06/2001,0.58
812310913,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2001,Ecklonia radiata,57.2,NA,6/06/2001,2.86
812310914,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2001,Ecklonia radiata,81.2,NA,6/06/2001,0.12
812310921,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2003,Ecklonia radiata,19.2,NA,9/05/2003,3.4
812310922,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2003,Ecklonia radiata,59.6,NA,9/05/2003,1.22
812310923,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2003,Ecklonia radiata,87.2,NA,9/05/2003,1.88
812310924,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2003,Ecklonia radiata,58,NA,9/05/2003,0.76
812310931,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2004,Ecklonia radiata,46.4,NA,26/05/2004,2.44
812310932,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2004,Ecklonia radiata,30,NA,26/05/2004,0.94
812310933,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2004,Ecklonia radiata,47.6,NA,26/05/2004,0.86
812310934,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2004,Ecklonia radiata,80,NA,26/05/2004,1.36
812310941,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2005,Ecklonia radiata,46.8,NA,2/06/2005,3.26
812310942,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2005,Ecklonia radiata,72.8,NA,2/06/2005,3.92
812310943,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2005,Ecklonia radiata,100,NA,2/06/2005,1.04
812310944,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2005,Ecklonia radiata,0,NA,2/06/2005,3.58
812310951,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2006,Ecklonia radiata,36,NA,24/05/2006,1.5
812310952,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2006,Ecklonia radiata,58.8,NA,24/05/2006,0.78
812310953,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2006,Ecklonia radiata,69.6,NA,24/05/2006,0.2
812310954,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2006,Ecklonia radiata,53.6,NA,24/05/2006,0.36
812320751,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2007,Ecklonia radiata,100,NA,14/05/2007,0.42
812320752,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2007,Ecklonia radiata,89.2,NA,14/05/2007,1.06
812320753,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2007,Ecklonia radiata,94,NA,14/05/2007,0.3
812320754,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2007,Ecklonia radiata,80.8,NA,14/05/2007,0.84
812311371,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2008,Ecklonia radiata,96.4,NA,20/05/2008,1.02
812311372,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2008,Ecklonia radiata,80,NA,20/05/2008,1.14
812311373,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2008,Ecklonia radiata,81.6,NA,20/05/2008,1.96
812311374,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2008,Ecklonia radiata,65.2,NA,20/05/2008,0.42
812321571,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2009,Ecklonia radiata,44.4,NA,29/05/2009,1.44
812321572,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2009,Ecklonia radiata,34,NA,29/05/2009,2.04
812321573,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2009,Ecklonia radiata,81.6,NA,29/05/2009,0.7
812321574,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2009,Ecklonia radiata,91.2,NA,29/05/2009,0.38
2001518,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2010,NA,0,Ecklonia radiata,26/03/2010,1.58
812330521,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2012,Ecklonia radiata,40,NA,12/05/2012,3.66
812330522,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2012,Ecklonia radiata,79.2,NA,12/05/2012,2.1
812330523,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2012,Ecklonia radiata,54,NA,12/05/2012,1.38
812330524,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2012,Ecklonia radiata,55.6,NA,12/05/2012,0.08
812330101,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2017,Ecklonia radiata,34.4,NA,17/05/2017,1.1
812330102,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2017,Ecklonia radiata,20.8,NA,17/05/2017,1.9
812330103,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2017,Ecklonia radiata,38.4,NA,17/05/2017,1.3
812330104,Jervis Bay,JBMP-S25,Plantation Point South,-35.07227,150.69913,2017,Ecklonia radiata,72.8,NA,17/05/2017,0.28
812311091,Jervis Bay,JBMP34,Scottish Rocks,-35.13488,150.74251,2004,Ecklonia radiata,22.8,NA,28/05/2004,4.86
812311092,Jervis Bay,JBMP34,Scottish Rocks,-35.13488,150.74251,2004,Ecklonia radiata,16.8,NA,28/05/2004,0.78
812311093,Jervis Bay,JBMP34,Scottish Rocks,-35.13488,150.74251,2004,Ecklonia radiata,12,NA,28/05/2004,0.26
812311094,Jervis Bay,JBMP34,Scottish Rocks,-35.13488,150.74251,2004,Ecklonia radiata,12.8,NA,28/05/2004,1.84
923401992,Jervis Bay,JBMP34,Scottish Rocks,-35.13488,150.74251,2023,Ecklonia radiata,57.6,NA,22/05/2023,0.12
923402004,Jervis Bay,JBMP34,Scottish Rocks,-35.13488,150.74251,2023,Ecklonia radiata,24.8,NA,22/05/2023,0.14
923402008,Jervis Bay,JBMP34,Scottish Rocks,-35.13488,150.74251,2023,Ecklonia radiata,0,NA,22/05/2023,1.68
923402017,Jervis Bay,JBMP34,Scottish Rocks,-35.13488,150.74251,2023,Ecklonia radiata,30,NA,22/05/2023,1.76
812321621,Jervis Bay,NSW51,Steamers,-35.18278,150.7139,2009,Ecklonia radiata,64,NA,5/06/2009,0.84
812321622,Jervis Bay,NSW51,Steamers,-35.18278,150.7139,2009,Ecklonia radiata,75.6,NA,5/06/2009,0.48
812321623,Jervis Bay,NSW51,Steamers,-35.18278,150.7139,2009,Ecklonia radiata,52,NA,5/06/2009,0.28
812321624,Jervis Bay,NSW51,Steamers,-35.18278,150.7139,2009,Ecklonia radiata,0,NA,5/06/2009,1.34
812310671,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2000,Ecklonia radiata,88,NA,14/05/2000,0
812310672,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2000,Ecklonia radiata,81.6,NA,14/05/2000,0.2
812310673,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2000,Ecklonia radiata,49.6,NA,14/05/2000,0
812310674,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2000,Ecklonia radiata,16.4,NA,14/05/2000,0.42
812310681,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2001,Ecklonia radiata,58.8,NA,4/06/2001,0.22
812310682,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2001,Ecklonia radiata,66,NA,4/06/2001,0
812310683,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2001,Ecklonia radiata,68,NA,4/06/2001,0.04
812310684,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2001,Ecklonia radiata,72.4,NA,4/06/2001,0
812310691,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2003,Ecklonia radiata,96,NA,1/05/2003,0
812310692,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2003,Ecklonia radiata,80,NA,1/05/2003,0
812310693,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2003,Ecklonia radiata,84.8,NA,1/05/2003,0
812310694,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2003,Ecklonia radiata,94.4,NA,1/05/2003,0
812310701,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2004,Ecklonia radiata,83.6,NA,29/05/2004,0
812310702,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2004,Ecklonia radiata,62,NA,29/05/2004,0
812310703,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2004,Ecklonia radiata,72,NA,29/05/2004,0.04
812310704,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2004,Ecklonia radiata,46,NA,29/05/2004,0
812310711,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2005,Ecklonia radiata,68,NA,6/06/2005,0.72
812310712,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2005,Ecklonia radiata,77.6,NA,6/06/2005,0.46
812310713,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2005,Ecklonia radiata,19.6,NA,6/06/2005,0
812310714,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2005,Ecklonia radiata,16.8,NA,6/06/2005,0
812310721,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2006,Ecklonia radiata,38,NA,27/05/2006,0.04
812310722,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2006,Ecklonia radiata,36.8,NA,27/05/2006,0
812310723,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2006,Ecklonia radiata,51.6,NA,27/05/2006,0
812310724,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2006,Ecklonia radiata,34,NA,27/05/2006,0
812320711,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2007,Ecklonia radiata,100,NA,17/05/2007,0
812320712,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2007,Ecklonia radiata,94.8,NA,17/05/2007,0.04
812320713,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2007,Ecklonia radiata,92,NA,17/05/2007,0.1
812320714,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2007,Ecklonia radiata,96,NA,17/05/2007,0
812311331,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2008,Ecklonia radiata,21.6,NA,19/05/2008,0.14
812311332,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2008,Ecklonia radiata,81.2,NA,19/05/2008,0
812311333,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2008,Ecklonia radiata,100,NA,19/05/2008,0
812311334,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2008,Ecklonia radiata,98,NA,19/05/2008,0
812321531,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2009,Ecklonia radiata,86,NA,28/05/2009,0.34
812321532,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2009,Ecklonia radiata,100,NA,28/05/2009,0.04
812321533,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2009,Ecklonia radiata,100,NA,28/05/2009,0
812321534,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2009,Ecklonia radiata,74.4,NA,28/05/2009,0
812330431,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2012,Ecklonia radiata,68,NA,7/05/2012,0.32
812330432,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2012,Ecklonia radiata,91.2,NA,7/05/2012,0.08
812330433,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2012,Ecklonia radiata,90.4,NA,7/05/2012,0.02
812330434,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2012,Ecklonia radiata,75.6,NA,7/05/2012,0.04
812330131,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2017,Ecklonia radiata,30,NA,18/05/2017,0.5
812330132,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2017,Ecklonia radiata,70.4,NA,18/05/2017,0.22
812330133,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2017,Ecklonia radiata,48.4,NA,18/05/2017,0
812330134,Jervis Bay,JBMP-S21,Tapalla Point (Husky Reef),-35.0355,150.67966,2017,Ecklonia radiata,29.2,NA,18/05/2017,0.36
812309321,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,1996,Ecklonia radiata,0,NA,19/05/1996,2.4
812309322,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,1996,Ecklonia radiata,0,NA,19/05/1996,0.22
812309323,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,1996,Ecklonia radiata,1.2,NA,19/05/1996,4.74
812309324,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,1996,Ecklonia radiata,0,NA,19/05/1996,6.38
812309261,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2000,Ecklonia radiata,0,NA,11/05/2000,2.52
812309262,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2000,Ecklonia radiata,0,NA,11/05/2000,3.16
812309263,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2000,Ecklonia radiata,0,NA,11/05/2000,2.54
812309264,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2000,Ecklonia radiata,0,NA,11/05/2000,2.02
812309271,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2001,Ecklonia radiata,0,NA,31/05/2001,3.16
812309272,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2001,Ecklonia radiata,0,NA,31/05/2001,2.06
812309273,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2001,Ecklonia radiata,0,NA,31/05/2001,5.24
812309274,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2001,Ecklonia radiata,0,NA,31/05/2001,2.32
812309281,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2003,Ecklonia radiata,0,NA,2/05/2003,2.02
812309282,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2003,Ecklonia radiata,0,NA,2/05/2003,1.58
812309283,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2003,Ecklonia radiata,0,NA,2/05/2003,1.96
812309284,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2003,Ecklonia radiata,0,NA,2/05/2003,3.02
812309331,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2003,Ecklonia radiata,28.4,NA,2/05/2003,0.04
812309332,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2003,Ecklonia radiata,0,NA,2/05/2003,0.22
812309333,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2003,Ecklonia radiata,0,NA,2/05/2003,0.16
812309334,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2003,Ecklonia radiata,0,NA,2/05/2003,0.04
812309291,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2004,Ecklonia radiata,0,NA,24/05/2004,2.58
812309292,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2004,Ecklonia radiata,0,NA,24/05/2004,2.74
812309293,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2004,Ecklonia radiata,0,NA,24/05/2004,2.4
812309294,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2004,Ecklonia radiata,0,NA,24/05/2004,4.52
812309341,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2004,Ecklonia radiata,11.6,NA,24/05/2004,0.74
812309342,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2004,Ecklonia radiata,0,NA,24/05/2004,0.12
812309343,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2004,Ecklonia radiata,0,NA,24/05/2004,3.56
812309344,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2004,Ecklonia radiata,0,NA,24/05/2004,2.34
812309301,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2005,Ecklonia radiata,0,NA,24/05/2005,3.96
812309302,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2005,Ecklonia radiata,0,NA,24/05/2005,5.3
812309303,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2005,Ecklonia radiata,0,NA,24/05/2005,2.92
812309304,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2005,Ecklonia radiata,0,NA,24/05/2005,1.66
812309351,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2005,Ecklonia radiata,0,NA,24/05/2005,0.96
812309352,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2005,Ecklonia radiata,18,NA,24/05/2005,1.28
812309353,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2005,Ecklonia radiata,18,NA,24/05/2005,0.56
812309354,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2005,Ecklonia radiata,50.8,NA,24/05/2005,0
812309311,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2006,Ecklonia radiata,0,NA,20/05/2006,2.76
812309312,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2006,Ecklonia radiata,0,NA,20/05/2006,3.02
812309313,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2006,Ecklonia radiata,0,NA,20/05/2006,4.08
812309314,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2006,Ecklonia radiata,0,NA,20/05/2006,2.52
812309361,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2006,Ecklonia radiata,54,NA,20/05/2006,0.04
812309362,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2006,Ecklonia radiata,0,NA,20/05/2006,0.56
812309363,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2006,Ecklonia radiata,0,NA,20/05/2006,0.02
812309364,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2006,Ecklonia radiata,2.4,NA,20/05/2006,0.72
812320491,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2007,Ecklonia radiata,0,NA,21/05/2007,1.58
812320492,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2007,Ecklonia radiata,2,NA,21/05/2007,1.92
812320493,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2007,Ecklonia radiata,0,NA,21/05/2007,3.04
812320494,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2007,Ecklonia radiata,0,NA,21/05/2007,2.56
812320501,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2007,Ecklonia radiata,20.8,NA,11/05/2007,0.08
812320502,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2007,Ecklonia radiata,0,NA,11/05/2007,0.26
812320503,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2007,Ecklonia radiata,14,NA,11/05/2007,0.26
812320504,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2007,Ecklonia radiata,0,NA,11/05/2007,1.28
812311121,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2008,Ecklonia radiata,0,NA,14/05/2008,2.08
812311122,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2008,Ecklonia radiata,0,NA,14/05/2008,2.32
812311123,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2008,Ecklonia radiata,0,NA,14/05/2008,4.08
812311124,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2008,Ecklonia radiata,0,NA,14/05/2008,1.68
812311131,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2008,Ecklonia radiata,20.4,NA,14/05/2008,0.08
812311132,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2008,Ecklonia radiata,0,NA,14/05/2008,0.7
812311133,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2008,Ecklonia radiata,0,NA,14/05/2008,1.9
812311134,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2008,Ecklonia radiata,0,NA,14/05/2008,0.68
812321321,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2009,Ecklonia radiata,0,NA,27/05/2009,2.68
812321322,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2009,Ecklonia radiata,0,NA,27/05/2009,2.38
812321323,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2009,Ecklonia radiata,0,NA,27/05/2009,1.64
812321324,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2009,Ecklonia radiata,0,NA,27/05/2009,1.54
812321331,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2009,Ecklonia radiata,14,NA,27/05/2009,0.92
812321332,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2009,Ecklonia radiata,0,NA,27/05/2009,1.48
812321333,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2009,Ecklonia radiata,0,NA,27/05/2009,0.64
812321334,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2009,Ecklonia radiata,0,NA,27/05/2009,0.52
2001512,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2010,NA,0,Ecklonia radiata,28/03/2010,3.04
2001508,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2010,NA,0,Ecklonia radiata,28/03/2010,1.47
2001509,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2010,NA,1,Ecklonia radiata,28/03/2010,2.47
2001510,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2010,NA,0,Ecklonia radiata,28/03/2010,2.47
2001511,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2010,NA,0,Ecklonia radiata,28/03/2010,7.03
2001513,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2010,NA,17,Ecklonia radiata,28/03/2010,0
2001514,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2010,NA,1,Ecklonia radiata,28/03/2010,0.42
2001515,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2010,NA,2,Ecklonia radiata,28/03/2010,1.26
2001516,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2010,NA,0,Ecklonia radiata,28/03/2010,1
2002709,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2011,NA,0,Ecklonia radiata,18/04/2011,7.3
2002710,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2011,NA,0,Ecklonia radiata,18/04/2011,2.6
2002713,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2011,NA,3,Ecklonia radiata,18/04/2011,0.28
2002714,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2011,NA,22,Ecklonia radiata,18/04/2011,0.2
812330561,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2012,Ecklonia radiata,12,NA,9/05/2012,0.68
812330562,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2012,Ecklonia radiata,0,NA,9/05/2012,0.16
812330563,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2012,Ecklonia radiata,0,NA,9/05/2012,1.14
812330564,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2012,Ecklonia radiata,0,NA,9/05/2012,0.4
812330651,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2012,Ecklonia radiata,0,NA,9/05/2012,2.56
812330652,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2012,Ecklonia radiata,0,NA,9/05/2012,1.4
812330653,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2012,Ecklonia radiata,0,NA,9/05/2012,1.62
812330654,Jervis Bay,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,2012,Ecklonia radiata,0,NA,9/05/2012,1.66
